START_DATE,MATCH_ID,PLAYER_ID,BATSMAN,RUNS,BALLS_FACED,STRIKE_RATE,FOURS,SIXS,OPPOSITION,GROUND
19-Aug-14,ODI # 3508,44828,Faf du Plessis,55,72,76.38,3,0, Zimbabwe,Bulawayo
21-Aug-14,ODI # 3510,44828,Faf du Plessis,40,33,121.21,8,0, Zimbabwe,Bulawayo
27-Aug-14,ODI # 3516,44828,Faf du Plessis,106,98,108.16,11,1, Australia,Harare
29-Aug-14,ODI # 3518,44828,Faf du Plessis,15,25,60,0,0, Zimbabwe,Harare
2-Sep-14,ODI # 3522,44828,Faf du Plessis,126,109,115.59,8,6, Australia,Harare
4-Sep-14,ODI # 3524,44828,Faf du Plessis,121,140,86.42,5,4, Zimbabwe,Harare
6-Sep-14,ODI # 3526,44828,Faf du Plessis,96,99,96.96,8,1, Australia,Harare
21-Oct-14,ODI # 3536,44828,Faf du Plessis,8,23,34.78,1,0, New Zealand,Mount Maunganui
24-Oct-14,ODI # 3537,44828,Faf du Plessis,67,73,91.78,3,2, New Zealand,Mount Maunganui
14-Nov-14,ODI # 3545,44828,Faf du Plessis,31,43,72.09,2,1, Australia,Perth
16-Nov-14,ODI # 3546,44828,Faf du Plessis,19,39,48.71,2,0, Australia,Perth
19-Nov-14,ODI # 3548,44828,Faf du Plessis,17,21,80.95,2,0, Australia,Canberra
21-Nov-14,ODI # 3549,44828,Faf du Plessis,28,37,75.67,3,0, Australia,Melbourne
23-Nov-14,ODI # 3551,44828,Faf du Plessis,2,3,66.66,0,0, Australia,Sydney
16-Jan-15,ODI # 3579,44828,Faf du Plessis,0,7,0,0,0, West Indies,Durban
21-Jan-15,ODI # 3587,44828,Faf du Plessis,51,71,71.83,5,0, West Indies,East London
25-Jan-15,ODI # 3591,44828,Faf du Plessis,4,11,36.36,1,0, West Indies,Port Elizabeth
28-Jan-15,ODI # 3593,44828,Faf du Plessis,16,27,59.25,2,0, West Indies,Centurion
15-Feb-15,ODI # 3601,44828,Faf du Plessis,24,32,75,0,1, Zimbabwe,Hamilton
22-Feb-15,ODI # 3610,44828,Faf du Plessis,55,71,77.46,5,0, India,Melbourne
27-Feb-15,ODI # 3616,44828,Faf du Plessis,62,70,88.57,3,0, West Indies,Sydney
3-Mar-15,ODI # 3621,44828,Faf du Plessis,109,109,100,10,1, Ireland,Canberra
7-Mar-15,ODI # 3626,44828,Faf du Plessis,27,29,93.1,3,1, Pakistan,Auckland
18-Mar-15,ODI # 3640,44828,Faf du Plessis,21,31,67.74,0,0, Sri Lanka,Sydney
24-Mar-15,ODI # 3644,44828,Faf du Plessis,82,107,76.63,7,1, New Zealand,Auckland
10-Jul-15,ODI # 3663,44828,Faf du Plessis,63,75,84,7,0, Bangladesh,Dhaka
12-Jul-15,ODI # 3666,44828,Faf du Plessis,41,64,64.06,3,0, Bangladesh,Dhaka
15-Jul-15,ODI # 3668,44828,Faf du Plessis,6,17,35.29,0,0, Bangladesh,Chattogram
11-Oct-15,ODI # 3689,44828,Faf du Plessis,62,77,80.51,5,1, India,Kanpur
14-Oct-15,ODI # 3692,44828,Faf du Plessis,51,56,91.07,6,0, India,Indore
18-Oct-15,ODI # 3695,44828,Faf du Plessis,60,63,95.23,6,0, India,Rajkot
22-Oct-15,ODI # 3698,44828,Faf du Plessis,17,34,50,1,0, India,Chennai
25-Oct-15,ODI # 3700,44828,Faf du Plessis,133,115,115.65,9,6, India,Mumbai
3-Feb-16,ODI # 3732,44828,Faf du Plessis,55,44,125,7,1, England,Bloemfontein
6-Feb-16,ODI # 3734,44828,Faf du Plessis,46,48,95.83,4,1, England,Port Elizabeth
9-Feb-16,ODI # 3736,44828,Faf du Plessis,33,29,113.79,4,1, England,Centurion
12-Feb-16,ODI # 3737,44828,Faf du Plessis,34,38,89.47,4,0, England,Johannesburg
14-Feb-16,ODI # 3738,44828,Faf du Plessis,0,1,0,0,0, England,Cape Town
11-Jun-16,ODI # 3743,44828,Faf du Plessis,63,76,82.89,5,0, Australia,Basseterre
15-Jun-16,ODI # 3747,44828,Faf du Plessis,73,50,146,6,2, West Indies,Basseterre
24-Jun-16,ODI # 3754,44828,Faf du Plessis,3,8,37.5,0,0, West Indies,Bridgetown
25-Sep-16,ODI # 3780,44828,Faf du Plessis,21,31,67.74,1,0, Ireland,Benoni
30-Sep-16,ODI # 3785,44828,Faf du Plessis,26,36,72.22,1,0, Australia,Centurion
2-Oct-16,ODI # 3787,44828,Faf du Plessis,111,93,119.35,13,0, Australia,Johannesburg
5-Oct-16,ODI # 3790,44828,Faf du Plessis,33,32,103.12,4,0, Australia,Durban
9-Oct-16,ODI # 3792,44828,Faf du Plessis,69,87,79.31,8,0, Australia,Port Elizabeth
12-Oct-16,ODI # 3795,44828,Faf du Plessis,11,17,64.7,2,0, Australia,Cape Town
28-Jan-17,ODI # 3828,44828,Faf du Plessis,55,68,80.88,5,0, Sri Lanka,Port Elizabeth
1-Feb-17,ODI # 3830,44828,Faf du Plessis,105,120,87.5,7,1, Sri Lanka,Durban
4-Feb-17,ODI # 3831,44828,Faf du Plessis,24,27,88.88,3,1, Sri Lanka,Johannesburg
7-Feb-17,ODI # 3833,44828,Faf du Plessis,185,141,131.2,16,3, Sri Lanka,Cape Town
10-Feb-17,ODI # 3834,44828,Faf du Plessis,41,34,120.58,1,2, Sri Lanka,Centurion
19-Feb-17,ODI # 3836,44828,Faf du Plessis,14,18,77.77,1,0, New Zealand,Hamilton
22-Feb-17,ODI # 3839,44828,Faf du Plessis,11,17,64.7,2,0, New Zealand,Christchurch
25-Feb-17,ODI # 3841,44828,Faf du Plessis,36,46,78.26,4,0, New Zealand,Wellington
1-Mar-17,ODI # 3843,44828,Faf du Plessis,67,97,69.07,4,0, New Zealand,Hamilton
4-Mar-17,ODI # 3846,44828,Faf du Plessis,51,90,56.66,6,0, New Zealand,Auckland
24-May-17,ODI # 3872,44828,Faf du Plessis,67,61,109.83,8,0, England,Leeds
27-May-17,ODI # 3873,44828,Faf du Plessis,16,20,80,2,0, England,Southampton
29-May-17,ODI # 3874,44828,Faf du Plessis,5,7,71.42,1,0, England,Lord's
3-Jun-17,ODI # 3877,44828,Faf du Plessis,75,70,107.14,6,0, Sri Lanka,The Oval
7-Jun-17,ODI # 3881,44828,Faf du Plessis,26,44,59.09,1,0, Pakistan,Birmingham
11-Jun-17,ODI # 3886,44828,Faf du Plessis,36,50,72,1,0, India,The Oval
18-Oct-17,ODI # 3925,44828,Faf du Plessis,0,3,0,0,0, Bangladesh,Paarl
22-Oct-17,ODI # 3929,44828,Faf du Plessis,91,67,135.82,10,1, Bangladesh,East London
1-Feb-18,ODI # 3969,44828,Faf du Plessis,120,112,107.14,11,2, India,Durban
29-Jul-18,ODI # 4025,44828,Faf du Plessis,47,56,83.92,10,0, Sri Lanka,Dambulla
1-Aug-18,ODI # 4027,44828,Faf du Plessis,49,41,119.51,3,2, Sri Lanka,Dambulla
5-Aug-18,ODI # 4029,44828,Faf du Plessis,10,14,71.42,0,0, Sri Lanka,Pallekele
6-Oct-18,ODI # 4051,44828,Faf du Plessis,26,25,104,2,0, Zimbabwe,Paarl
4-Nov-18,ODI # 4065,44828,Faf du Plessis,10,24,41.66,0,0, Australia,Perth
9-Nov-18,ODI # 4067,44828,Faf du Plessis,47,65,72.3,3,0, Australia,Adelaide
11-Nov-18,ODI # 4069,44828,Faf du Plessis,125,114,109.64,15,2, Australia,Hobart
22-Jan-19,ODI # 4081,44828,Faf du Plessis,8,8,100,2,0, Pakistan,Durban
25-Jan-19,ODI # 4084,44828,Faf du Plessis,40,42,95.23,3,1, Pakistan,Centurion
27-Jan-19,ODI # 4087,44828,Faf du Plessis,57,76,75,5,1, Pakistan,Johannesburg
30-Jan-19,ODI # 4090,44828,Faf du Plessis,50,72,69.44,3,0, Pakistan,Cape Town
3-Mar-19,ODI # 4104,44828,Faf du Plessis,112,114,98.24,15,1, Sri Lanka,Johannesburg
6-Mar-19,ODI # 4107,44828,Faf du Plessis,57,66,86.36,7,0, Sri Lanka,Centurion
10-Mar-19,ODI # 4112,44828,Faf du Plessis,36,27,133.33,7,0, Sri Lanka,Durban
13-Mar-19,ODI # 4114,44828,Faf du Plessis,43,38,113.15,5,1, Sri Lanka,Port Elizabeth
16-Mar-19,ODI # 4115,44828,Faf du Plessis,24,42,57.14,1,0, Sri Lanka,Cape Town
19-Jul-13,ODI # 3391,318788,Haris Sohail,26,37,70.27,2,0, West Indies,Gros Islet
24-Jul-13,ODI # 3396,318788,Haris Sohail,17,22,77.27,2,0, West Indies,Gros Islet
27-Aug-13,ODI # 3404,318788,Haris Sohail,2,7,28.57,0,0, Zimbabwe,Harare
8-Dec-14,ODI # 3564,318788,Haris Sohail,85,109,77.98,5,1, New Zealand,Dubai (DSC)
12-Dec-14,ODI # 3566,318788,Haris Sohail,33,45,73.33,2,1, New Zealand,Sharjah
14-Dec-14,ODI # 3568,318788,Haris Sohail,39,28,139.28,5,1, New Zealand,Sharjah
17-Dec-14,ODI # 3570,318788,Haris Sohail,13,25,52,2,0, New Zealand,Abu Dhabi
19-Dec-14,ODI # 3571,318788,Haris Sohail,65,74,87.83,5,1, New Zealand,Abu Dhabi
31-Jan-15,ODI # 3596,318788,Haris Sohail,23,38,60.52,3,0, New Zealand,Wellington
3-Feb-15,ODI # 3598,318788,Haris Sohail,6,6,100,1,0, New Zealand,Napier
15-Feb-15,ODI # 3602,318788,Haris Sohail,36,48,75,3,0, India,Adelaide
21-Feb-15,ODI # 3608,318788,Haris Sohail,0,6,0,0,0, West Indies,Christchurch
1-Mar-15,ODI # 3620,318788,Haris Sohail,27,44,61.36,2,0, Zimbabwe,Brisbane
4-Mar-15,ODI # 3622,318788,Haris Sohail,70,83,84.33,5,1, U.A.E.,Napier
15-Mar-15,ODI # 3639,318788,Haris Sohail,3,7,42.85,0,0, Ireland,Adelaide
20-Mar-15,ODI # 3642,318788,Haris Sohail,41,57,71.92,4,0, Australia,Adelaide
17-Apr-15,ODI # 3647,318788,Haris Sohail,51,64,79.68,4,1, Bangladesh,Dhaka
19-Apr-15,ODI # 3648,318788,Haris Sohail,44,61,72.13,1,1, Bangladesh,Dhaka
22-Apr-15,ODI # 3649,318788,Haris Sohail,52,58,89.65,1,2, Bangladesh,Dhaka
26-May-15,ODI # 3651,318788,Haris Sohail,89,66,134.84,6,2, Zimbabwe,Lahore
29-May-15,ODI # 3652,318788,Haris Sohail,52,49,106.12,6,0, Zimbabwe,Lahore
16-Jan-18,ODI # 3953,318788,Haris Sohail,50,74,67.56,4,1, New Zealand,Hamilton
19-Jan-18,ODI # 3957,318788,Haris Sohail,63,87,72.41,5,0, New Zealand,Wellington
21-Sep-18,ODI # 4043,318788,Haris Sohail,13,21,61.9,1,0, Afghanistan,Abu Dhabi
11-Nov-18,ODI # 4070,318788,Haris Sohail,60,59,101.69,6,2, New Zealand,Dubai (DSC)
22-Mar-19,ODI # 4116,318788,Haris Sohail,101,115,87.82,6,1, Australia,Sharjah
24-Mar-19,ODI # 4117,318788,Haris Sohail,34,46,73.91,5,0, Australia,Sharjah
27-Mar-19,ODI # 4118,318788,Haris Sohail,1,6,16.66,0,0, Australia,Abu Dhabi
29-Mar-19,ODI # 4119,318788,Haris Sohail,25,43,58.13,1,0, Australia,Dubai (DSC)
31-Mar-19,ODI # 4120,318788,Haris Sohail,130,129,100.77,11,3, Australia,Dubai (DSC)
8-May-19,ODI # 4130,318788,Haris Sohail,14,15,93.33,2,0, England,The Oval
11-May-19,ODI # 4133,318788,Haris Sohail,14,18,77.77,0,0, England,Southampton
14-May-19,ODI # 4135,318788,Haris Sohail,41,41,100,7,0, England,Bristol
27-Mar-19,ODI # 4118,1158100,Mohammad Hasnain,0,1,0,0,0, Australia,Abu Dhabi
2-May-11,ODI # 3155,259551,Junaid Khan,1,1,100,0,0, West Indies,Bridgetown
5-May-11,ODI # 3156,259551,Junaid Khan,1,8,12.5,0,0, West Indies,Providence
6-Jan-13,ODI # 3316,259551,Junaid Khan,0,1,0,0,0, India,Delhi
10-Mar-13,ODI # 3343,259551,Junaid Khan,0,2,0,0,0, South Africa,Bloemfontein
17-Mar-13,ODI # 3347,259551,Junaid Khan,9,12,75,1,0, South Africa,Johannesburg
24-Mar-13,ODI # 3350,259551,Junaid Khan,25,29,86.2,2,1, South Africa,Benoni
26-May-13,ODI # 3358,259551,Junaid Khan,2,5,40,0,0, Ireland,Dublin
7-Jun-13,ODI # 3364,259551,Junaid Khan,0,9,0,0,0, West Indies,The Oval
10-Jun-13,ODI # 3367,259551,Junaid Khan,4,12,33.33,0,0, South Africa,Birmingham
15-Jun-13,ODI # 3372,259551,Junaid Khan,0,1,0,0,0, India,Birmingham
8-Nov-13,ODI # 3431,259551,Junaid Khan,4,8,50,0,0, South Africa,Abu Dhabi
11-Nov-13,ODI # 3433,259551,Junaid Khan,1,4,25,0,0, South Africa,Sharjah
24-Nov-13,ODI # 3438,259551,Junaid Khan,0,1,0,0,0, South Africa,Cape Town
27-Nov-13,ODI # 3440,259551,Junaid Khan,1,1,100,0,0, South Africa,Port Elizabeth
27-Dec-13,ODI # 3450,259551,Junaid Khan,0,1,0,0,0, Sri Lanka,Abu Dhabi
25-Feb-14,ODI # 3473,259551,Junaid Khan,1,1,100,0,0, Sri Lanka,Fatullah
2-Mar-14,ODI # 3479,259551,Junaid Khan,1,1,100,0,0, India,Dhaka
26-Aug-14,ODI # 3515,259551,Junaid Khan,1,3,33.33,0,0, Sri Lanka,Hambantota
22-Apr-15,ODI # 3649,259551,Junaid Khan,4,6,66.66,0,0, Bangladesh,Dhaka
31-May-15,ODI # 3653,259551,Junaid Khan,5,2,250,1,0, Zimbabwe,Lahore
22-Jan-17,ODI # 3822,259551,Junaid Khan,0,1,0,0,0, Australia,Sydney
26-Sep-18,ODI # 4047,259551,Junaid Khan,3,10,30,0,0, Bangladesh,Abu Dhabi
27-Mar-19,ODI # 4118,259551,Junaid Khan,5,8,62.5,0,0, Australia,Abu Dhabi
26-Sep-18,ODI # 4047,1072470,Shaheen Afridi,14,20,70,0,1, Bangladesh,Abu Dhabi
7-Nov-18,ODI # 4066,1072470,Shaheen Afridi,0,2,0,0,0, New Zealand,Abu Dhabi
22-Jan-19,ODI # 4081,1072470,Shaheen Afridi,1,1,100,0,0, South Africa,Durban
30-Jan-19,ODI # 4090,1072470,Shaheen Afridi,0,5,0,0,0, South Africa,Cape Town
14-May-19,ODI # 4135,1072470,Shaheen Afridi,7,4,175,0,1, England,Bristol
12-Jun-17,ODI # 3888,681117,Faheem Ashraf,15,15,100,1,1, Sri Lanka,Cardiff
23-Oct-17,ODI # 3930,681117,Faheem Ashraf,5,11,45.45,0,0, Sri Lanka,Sharjah
6-Jan-18,ODI # 3946,681117,Faheem Ashraf,17,12,141.66,2,1, New Zealand,Wellington
9-Jan-18,ODI # 3947,681117,Faheem Ashraf,7,18,38.88,1,0, New Zealand,Nelson
13-Jan-18,ODI # 3949,681117,Faheem Ashraf,10,13,76.92,0,1, New Zealand,Dunedin
16-Jan-18,ODI # 3953,681117,Faheem Ashraf,1,4,25,0,0, New Zealand,Hamilton
19-Jan-18,ODI # 3957,681117,Faheem Ashraf,23,15,153.33,1,2, New Zealand,Wellington
13-Jul-18,ODI # 4015,681117,Faheem Ashraf,0,1,0,0,0, Zimbabwe,Bulawayo
19-Sep-18,ODI # 4040,681117,Faheem Ashraf,21,44,47.72,2,0, India,Dubai (DSC)
11-Nov-18,ODI # 4070,681117,Faheem Ashraf,5,2,250,0,0, New Zealand,Dubai (DSC)
22-Jan-19,ODI # 4081,681117,Faheem Ashraf,0,5,0,0,0, South Africa,Durban
22-Mar-19,ODI # 4116,681117,Faheem Ashraf,28,26,107.69,4,0, Australia,Sharjah
24-Mar-19,ODI # 4117,681117,Faheem Ashraf,14,14,100,1,1, Australia,Sharjah
11-May-19,ODI # 4133,681117,Faheem Ashraf,3,4,75,0,0, England,Southampton
14-May-19,ODI # 4135,681117,Faheem Ashraf,13,11,118.18,1,0, England,Bristol
27-Aug-16,ODI # 3771,681305,Hasan Ali,0,5,0,0,0, England,Lord's
30-Aug-16,ODI # 3773,681305,Hasan Ali,4,13,30.76,0,0, England,Nottingham
1-Sep-16,ODI # 3775,681305,Hasan Ali,9,19,47.36,0,0, England,Leeds
30-Sep-16,ODI # 3784,681305,Hasan Ali,2,3,66.66,0,0, West Indies,Sharjah
13-Jan-17,ODI # 3817,681305,Hasan Ali,1,1,100,0,0, Australia,Brisbane
22-Jan-17,ODI # 3822,681305,Hasan Ali,8,7,114.28,0,0, Australia,Sydney
26-Jan-17,ODI # 3826,681305,Hasan Ali,13,10,130,0,1, Australia,Adelaide
4-Jun-17,ODI # 3878,681305,Hasan Ali,0,2,0,0,0, India,Birmingham
13-Oct-17,ODI # 3922,681305,Hasan Ali,11,5,220,2,0, Sri Lanka,Dubai (DSC)
16-Oct-17,ODI # 3924,681305,Hasan Ali,7,2,350,0,1, Sri Lanka,Abu Dhabi
9-Jan-18,ODI # 3947,681305,Hasan Ali,51,31,164.51,4,4, New Zealand,Nelson
13-Jan-18,ODI # 3949,681305,Hasan Ali,1,3,33.33,0,0, New Zealand,Dunedin
16-Jan-18,ODI # 3953,681305,Hasan Ali,1,3,33.33,0,0, New Zealand,Hamilton
13-Jul-18,ODI # 4015,681305,Hasan Ali,0,2,0,0,0, Zimbabwe,Bulawayo
19-Sep-18,ODI # 4040,681305,Hasan Ali,1,3,33.33,0,0, India,Dubai (DSC)
21-Sep-18,ODI # 4043,681305,Hasan Ali,6,3,200,0,1, Afghanistan,Abu Dhabi
23-Sep-18,ODI # 4044,681305,Hasan Ali,2,2,100,0,0, India,Dubai (DSC)
26-Sep-18,ODI # 4047,681305,Hasan Ali,8,11,72.72,1,0, Bangladesh,Abu Dhabi
7-Nov-18,ODI # 4066,681305,Hasan Ali,16,21,76.19,1,0, New Zealand,Abu Dhabi
11-Nov-18,ODI # 4070,681305,Hasan Ali,2,3,66.66,0,0, New Zealand,Dubai (DSC)
22-Jan-19,ODI # 4081,681305,Hasan Ali,59,45,131.11,5,3, South Africa,Durban
25-Jan-19,ODI # 4084,681305,Hasan Ali,1,4,25,0,0, South Africa,Centurion
11-May-19,ODI # 4133,681305,Hasan Ali,4,4,100,0,0, England,Southampton
14-May-19,ODI # 4135,681305,Hasan Ali,18,9,200,1,2, England,Bristol
17-May-19,ODI # 4138,681305,Hasan Ali,1,2,50,0,0, England,Nottingham
26-Jul-15,ODI # 3672,227758,Imad Wasim,15,17,88.23,2,0, Sri Lanka,Hambantota
1-Oct-15,ODI # 3685,227758,Imad Wasim,61,61,100,5,0, Zimbabwe,Harare
25-Jan-16,ODI # 3728,227758,Imad Wasim,1,4,25,0,0, New Zealand,Wellington
18-Aug-16,ODI # 3767,227758,Imad Wasim,0,2,0,0,0, Ireland,Dublin (Malahide)
24-Aug-16,ODI # 3770,227758,Imad Wasim,17,20,85,1,0, England,Southampton
27-Aug-16,ODI # 3771,227758,Imad Wasim,63,70,90,5,1, England,Lord's
1-Sep-16,ODI # 3775,227758,Imad Wasim,57,41,139.02,7,1, England,Leeds
4-Sep-16,ODI # 3777,227758,Imad Wasim,16,19,84.21,2,0, England,Cardiff
30-Sep-16,ODI # 3784,227758,Imad Wasim,24,24,100,2,0, West Indies,Sharjah
2-Oct-16,ODI # 3788,227758,Imad Wasim,11,9,122.22,1,0, West Indies,Sharjah
5-Oct-16,ODI # 3789,227758,Imad Wasim,4,6,66.66,0,0, West Indies,Abu Dhabi
13-Jan-17,ODI # 3817,227758,Imad Wasim,29,36,80.55,1,1, Australia,Brisbane
19-Jan-17,ODI # 3820,227758,Imad Wasim,9,13,69.23,1,0, Australia,Perth
22-Jan-17,ODI # 3822,227758,Imad Wasim,25,17,147.05,2,0, Australia,Sydney
7-Apr-17,ODI # 3861,227758,Imad Wasim,6,6,100,0,0, West Indies,Providence
9-Apr-17,ODI # 3862,227758,Imad Wasim,43,35,122.85,2,2, West Indies,Providence
4-Jun-17,ODI # 3878,227758,Imad Wasim,0,1,0,0,0, India,Birmingham
12-Jun-17,ODI # 3888,227758,Imad Wasim,4,3,133.33,1,0, Sri Lanka,Cardiff
18-Jun-17,ODI # 3894,227758,Imad Wasim,25,21,119.04,1,1, India,The Oval
13-Oct-17,ODI # 3922,227758,Imad Wasim,10,5,200,0,1, Sri Lanka,Dubai (DSC)
16-Oct-17,ODI # 3924,227758,Imad Wasim,10,26,38.46,0,0, Sri Lanka,Abu Dhabi
7-Nov-18,ODI # 4066,227758,Imad Wasim,50,72,69.44,0,2, New Zealand,Abu Dhabi
25-Jan-19,ODI # 4084,227758,Imad Wasim,43,23,186.95,7,0, South Africa,Centurion
30-Jan-19,ODI # 4090,227758,Imad Wasim,47,31,151.61,4,2, South Africa,Cape Town
22-Mar-19,ODI # 4116,227758,Imad Wasim,28,13,215.38,4,1, Australia,Sharjah
24-Mar-19,ODI # 4117,227758,Imad Wasim,19,10,190,2,1, Australia,Sharjah
27-Mar-19,ODI # 4118,227758,Imad Wasim,43,53,81.13,4,0, Australia,Abu Dhabi
29-Mar-19,ODI # 4119,227758,Imad Wasim,1,5,20,0,0, Australia,Dubai (DSC)
31-Mar-19,ODI # 4120,227758,Imad Wasim,50,34,147.05,6,1, Australia,Dubai (DSC)
11-May-19,ODI # 4133,227758,Imad Wasim,8,4,200,0,1, England,Southampton
14-May-19,ODI # 4135,227758,Imad Wasim,22,12,183.33,4,0, England,Bristol
17-May-19,ODI # 4138,227758,Imad Wasim,12,9,133.33,1,1, England,Nottingham
4-Jun-17,ODI # 3878,922943,Shadab Khan,14,16,87.5,1,1, India,Birmingham
16-Oct-17,ODI # 3924,922943,Shadab Khan,52,68,76.47,1,0, Sri Lanka,Abu Dhabi
6-Jan-18,ODI # 3946,922943,Shadab Khan,28,32,87.5,4,0, New Zealand,Wellington
9-Jan-18,ODI # 3947,922943,Shadab Khan,52,68,76.47,3,1, New Zealand,Nelson
13-Jan-18,ODI # 3949,922943,Shadab Khan,0,6,0,0,0, New Zealand,Dunedin
16-Jan-18,ODI # 3953,922943,Shadab Khan,6,1,600,0,1, New Zealand,Hamilton
19-Jan-18,ODI # 3957,922943,Shadab Khan,54,77,70.12,5,0, New Zealand,Wellington
13-Jul-18,ODI # 4015,922943,Shadab Khan,2,3,66.66,0,0, Zimbabwe,Bulawayo
19-Sep-18,ODI # 4040,922943,Shadab Khan,8,19,42.1,0,0, India,Dubai (DSC)
23-Sep-18,ODI # 4044,922943,Shadab Khan,10,16,62.5,0,0, India,Dubai (DSC)
26-Sep-18,ODI # 4047,922943,Shadab Khan,4,24,16.66,0,0, Bangladesh,Abu Dhabi
7-Nov-18,ODI # 4066,922943,Shadab Khan,7,18,38.88,0,0, New Zealand,Abu Dhabi
9-Nov-18,ODI # 4068,922943,Shadab Khan,2,10,20,0,0, New Zealand,Abu Dhabi
19-Jan-19,ODI # 4080,922943,Shadab Khan,18,19,94.73,1,0, South Africa,Port Elizabeth
22-Jan-19,ODI # 4081,922943,Shadab Khan,18,33,54.54,1,1, South Africa,Durban
30-Jan-19,ODI # 4090,922943,Shadab Khan,19,42,45.23,0,0, South Africa,Cape Town
3-Apr-03,ODI # 1994,41434,Mohammad Hafeez,12,18,66.66,2,0, Zimbabwe,Sharjah
4-Apr-03,ODI # 1995,41434,Mohammad Hafeez,50,103,48.54,3,0, Sri Lanka,Sharjah
8-Apr-03,ODI # 1999,41434,Mohammad Hafeez,36,58,62.06,4,1, Kenya,Sharjah
10-Apr-03,ODI # 2000,41434,Mohammad Hafeez,2,9,22.22,0,0, Zimbabwe,Sharjah
10-May-03,ODI # 2008,41434,Mohammad Hafeez,53,114,46.49,2,0, Sri Lanka,Dambulla
11-May-03,ODI # 2009,41434,Mohammad Hafeez,0,4,0,0,0, New Zealand,Dambulla
18-May-03,ODI # 2012,41434,Mohammad Hafeez,20,38,52.63,1,1, Sri Lanka,Dambulla
20-May-03,ODI # 2015,41434,Mohammad Hafeez,3,11,27.27,0,0, New Zealand,Dambulla
23-May-03,ODI # 2017,41434,Mohammad Hafeez,0,4,0,0,0, New Zealand,Dambulla
17-Jun-03,ODI # 2025,41434,Mohammad Hafeez,69,112,61.6,8,0, England,Manchester
20-Jun-03,ODI # 2026,41434,Mohammad Hafeez,14,27,51.85,2,0, England,The Oval
22-Jun-03,ODI # 2027,41434,Mohammad Hafeez,19,41,46.34,3,0, England,Lord's
9-Sep-03,ODI # 2041,41434,Mohammad Hafeez,27,31,87.09,6,0, Bangladesh,Multan
12-Sep-03,ODI # 2042,41434,Mohammad Hafeez,26,36,72.22,4,0, Bangladesh,Faisalabad
15-Sep-03,ODI # 2043,41434,Mohammad Hafeez,2,17,11.76,0,0, Bangladesh,Lahore
18-Sep-03,ODI # 2044,41434,Mohammad Hafeez,9,25,36,2,0, Bangladesh,Rawalpindi
21-Sep-03,ODI # 2045,41434,Mohammad Hafeez,44,64,68.75,7,0, Bangladesh,Karachi
3-Oct-03,ODI # 2046,41434,Mohammad Hafeez,5,17,29.41,1,0, South Africa,Lahore
5-Oct-03,ODI # 2047,41434,Mohammad Hafeez,7,19,36.84,1,0, South Africa,Lahore
7-Oct-03,ODI # 2048,41434,Mohammad Hafeez,20,42,47.61,3,0, South Africa,Faisalabad
10-Oct-03,ODI # 2049,41434,Mohammad Hafeez,1,20,5,0,0, South Africa,Rawalpindi
12-Oct-03,ODI # 2050,41434,Mohammad Hafeez,0,2,0,0,0, South Africa,Rawalpindi
16-Jan-05,ODI # 2205,41434,Mohammad Hafeez,0,9,0,0,0, Australia,Hobart
19-Jan-05,ODI # 2206,41434,Mohammad Hafeez,2,9,22.22,0,0, West Indies,Brisbane
23-Jan-05,ODI # 2209,41434,Mohammad Hafeez,13,36,36.11,0,0, Australia,Sydney
28-Jan-05,ODI # 2213,41434,Mohammad Hafeez,41,41,100,6,0, West Indies,Adelaide
4-Feb-05,ODI # 2220,41434,Mohammad Hafeez,13,39,33.33,2,0, Australia,Melbourne
6-Feb-05,ODI # 2222,41434,Mohammad Hafeez,6,25,24,1,0, Australia,Sydney
2-Apr-05,ODI # 2235,41434,Mohammad Hafeez,42,75,56,1,2, India,Kochi
5-Apr-05,ODI # 2236,41434,Mohammad Hafeez,7,7,100,1,0, India,Visakhapatnam
30-Aug-06,ODI # 2408,41434,Mohammad Hafeez,18,23,78.26,3,0, England,Cardiff
2-Sep-06,ODI # 2409,41434,Mohammad Hafeez,1,5,20,0,0, England,Lord's
5-Sep-06,ODI # 2410,41434,Mohammad Hafeez,20,19,105.26,2,1, England,Southampton
8-Sep-06,ODI # 2411,41434,Mohammad Hafeez,8,8,100,2,0, England,Nottingham
10-Sep-06,ODI # 2412,41434,Mohammad Hafeez,18,43,41.86,3,0, England,Birmingham
17-Oct-06,ODI # 2431,41434,Mohammad Hafeez,22,15,146.66,3,0, Sri Lanka,Jaipur
25-Oct-06,ODI # 2436,41434,Mohammad Hafeez,43,46,93.47,8,0, New Zealand,Mohali
27-Oct-06,ODI # 2438,41434,Mohammad Hafeez,1,5,20,0,0, South Africa,Mohali
7-Dec-06,ODI # 2460,41434,Mohammad Hafeez,0,1,0,0,0, West Indies,Faisalabad
10-Dec-06,ODI # 2463,41434,Mohammad Hafeez,31,43,72.09,2,1, West Indies,Lahore
13-Dec-06,ODI # 2464,41434,Mohammad Hafeez,1,7,14.28,0,0, West Indies,Multan
16-Dec-06,ODI # 2466,41434,Mohammad Hafeez,92,111,82.88,5,2, West Indies,Karachi
4-Feb-07,ODI # 2506,41434,Mohammad Hafeez,21,17,123.52,3,0, South Africa,Centurion
14-Feb-07,ODI # 2523,41434,Mohammad Hafeez,0,6,0,0,0, South Africa,Johannesburg
