START_DATE,MATCH_ID,PLAYER_ID,BOWLER,OVERS,MAIDEN_BALLS,RUNS_GIVEN,WICKETS_TAKEN,ECONOMY,AVERAGE_BALL_SPEED,STRIKE_RATE,OPPOSITION,GROUND
15-Mar-18,ODI # 3997,315594,Ashley Nurse,9,0,39,1,4.33,39,54, Afghanistan,Harare
21-Mar-18,ODI # 4004,315594,Ashley Nurse,9.2,0,35,2,3.75,17.5,28, Scotland,Harare
25-Jul-18,ODI # 4023,315594,Ashley Nurse,10,0,34,1,3.4,34,60, Bangladesh,Providence
28-Jul-18,ODI # 4024,315594,Ashley Nurse,10,1,53,2,5.3,26.5,30, Bangladesh,Basseterre
24-Oct-18,ODI # 4059,315594,Ashley Nurse,10,0,46,2,4.6,23,30, India,Visakhapatnam
27-Oct-18,ODI # 4062,315594,Ashley Nurse,10,0,43,2,4.3,21.5,30, India,Pune
29-Oct-18,ODI # 4063,315594,Ashley Nurse,8,0,57,1,7.12,57,48, India,Mumbai (BS)
27-Feb-19,ODI # 4099,315594,Ashley Nurse,10,0,68,1,6.8,68,60, England,St George's
5-May-19,ODI # 4128,315594,Ashley Nurse,7.4,0,51,4,6.65,12.75,11.5, Ireland,Dublin
13-May-19,ODI # 4134,315594,Ashley Nurse,10,0,53,3,5.3,17.66,20, Bangladesh,Dublin (Malahide)
21-Jun-16,ODI # 3752,446101,Shannon Gabriel,9,1,43,1,4.77,43,54, Australia,Bridgetown
24-Jun-16,ODI # 3754,446101,Shannon Gabriel,5,1,17,3,3.4,5.66,10, South Africa,Bridgetown
26-Jun-16,ODI # 3756,446101,Shannon Gabriel,7,0,58,2,8.28,29,21, Australia,Bridgetown
30-Sep-16,ODI # 3784,446101,Shannon Gabriel,8,0,53,1,6.62,53,48, Pakistan,Sharjah
16-Nov-16,ODI # 3805,446101,Shannon Gabriel,8.1,0,31,3,3.79,10.33,16.3, Sri Lanka,Harare
19-Nov-16,ODI # 3806,446101,Shannon Gabriel,10,0,45,2,4.5,22.5,30, Zimbabwe,Bulawayo
23-Nov-16,ODI # 3808,446101,Shannon Gabriel,5,0,29,1,5.8,29,30, Sri Lanka,Bulawayo
3-Mar-17,ODI # 3845,446101,Shannon Gabriel,10,0,58,2,5.8,29,30, England,North Sound
5-Mar-17,ODI # 3848,446101,Shannon Gabriel,3,0,17,1,5.66,17,18, England,North Sound
9-Apr-17,ODI # 3862,446101,Shannon Gabriel,10,1,50,2,5,25,30, Pakistan,Providence
11-Apr-17,ODI # 3863,446101,Shannon Gabriel,10,0,60,2,6,30,30, Pakistan,Providence
9-Jun-17,ODI # 3884,446101,Shannon Gabriel,8,2,21,1,2.62,21,48, Afghanistan,Gros Islet
11-Jun-17,ODI # 3887,446101,Shannon Gabriel,7.4,0,25,2,3.26,12.5,23, Afghanistan,Gros Islet
5-May-19,ODI # 4128,446101,Shannon Gabriel,8,0,44,3,5.5,14.66,16, Ireland,Dublin
7-May-19,ODI # 4129,446101,Shannon Gabriel,10,0,58,1,5.8,58,60, Bangladesh,Dublin
11-May-19,ODI # 4132,446101,Shannon Gabriel,10,1,47,2,4.7,23.5,30, Ireland,Dublin (Malahide)
17-May-19,ODI # 4137,446101,Shannon Gabriel,3,0,30,2,10,15,9, Bangladesh,Dublin (Malahide)
17-May-19,ODI # 4137,670013,Fabian Allen,4,0,37,1,9.25,37,24, Bangladesh,Dublin (Malahide)
25-Jan-15,ODI # 3591,495551,Sheldon Cottrell,6,0,39,2,6.5,19.5,18, South Africa,Port Elizabeth
23-Dec-17,ODI # 3944,495551,Sheldon Cottrell,10,0,62,3,6.2,20.66,20, New Zealand,Christchurch
26-Dec-17,ODI # 3945,495551,Sheldon Cottrell,6,0,19,2,3.16,9.5,18, New Zealand,Christchurch
28-Jul-18,ODI # 4024,495551,Sheldon Cottrell,9,0,59,1,6.55,59,54, Bangladesh,Basseterre
22-Feb-19,ODI # 4097,495551,Sheldon Cottrell,9,0,46,5,5.11,9.2,10.8, England,Bridgetown
27-Feb-19,ODI # 4099,495551,Sheldon Cottrell,9,0,64,1,7.11,64,54, England,St George's
2-Mar-19,ODI # 4103,495551,Sheldon Cottrell,4,0,23,1,5.75,23,24, England,Gros Islet
5-May-19,ODI # 4128,495551,Sheldon Cottrell,6,1,33,1,5.5,33,36, Ireland,Dublin
11-May-19,ODI # 4132,495551,Sheldon Cottrell,10,1,67,1,6.7,67,60, Ireland,Dublin (Malahide)
1-Nov-15,ODI # 3701,457249,Carlos Brathwaite,5,0,35,2,7,17.5,15, Sri Lanka,Colombo (RPS)
7-Nov-15,ODI # 3704,457249,Carlos Brathwaite,7,0,40,1,5.71,40,42, Sri Lanka,Pallekele
3-Jun-16,ODI # 3739,457249,Carlos Brathwaite,8,0,35,2,4.37,17.5,24, South Africa,Providence
13-Jun-16,ODI # 3745,457249,Carlos Brathwaite,10,0,60,2,6,30,30, Australia,Basseterre
15-Jun-16,ODI # 3747,457249,Carlos Brathwaite,10,0,69,1,6.9,69,60, South Africa,Basseterre
21-Jun-16,ODI # 3752,457249,Carlos Brathwaite,9,0,62,1,6.88,62,54, Australia,Bridgetown
24-Jun-16,ODI # 3754,457249,Carlos Brathwaite,10,2,39,2,3.9,19.5,30, South Africa,Bridgetown
26-Jun-16,ODI # 3756,457249,Carlos Brathwaite,8,2,32,1,4,32,48, Australia,Bridgetown
30-Sep-16,ODI # 3784,457249,Carlos Brathwaite,10,0,54,3,5.4,18,20, Pakistan,Sharjah
16-Nov-16,ODI # 3805,457249,Carlos Brathwaite,9,0,34,1,3.77,34,54, Sri Lanka,Harare
19-Nov-16,ODI # 3806,457249,Carlos Brathwaite,10,0,48,4,4.8,12,15, Zimbabwe,Bulawayo
23-Nov-16,ODI # 3808,457249,Carlos Brathwaite,7,0,64,1,9.14,64,42, Sri Lanka,Bulawayo
8-Mar-18,ODI # 3991,457249,Carlos Brathwaite,10,2,27,5,2.7,5.4,12, P.N.G.,Harare
22-Feb-19,ODI # 4097,457249,Carlos Brathwaite,5.4,0,37,1,6.52,37,34, England,Bridgetown
27-Feb-19,ODI # 4099,457249,Carlos Brathwaite,10,0,69,2,6.9,34.5,30, England,St George's
2-Mar-19,ODI # 4103,457249,Carlos Brathwaite,8,1,17,2,2.12,8.5,24, England,Gros Islet
12-Sep-99,ODI # 1498,51880,Chris Gayle,4.5,0,18,2,3.72,9,14.5, India,Toronto
18-Sep-99,ODI # 1501,51880,Chris Gayle,10,1,41,1,4.1,41,60, Pakistan,Toronto
12-Apr-00,ODI # 1588,51880,Chris Gayle,4.3,0,19,1,4.22,19,27, Pakistan,Kingstown
19-Apr-00,ODI # 1593,51880,Chris Gayle,6,0,26,1,4.33,26,36, Pakistan,Bridgetown
22-Apr-00,ODI # 1594,51880,Chris Gayle,10,0,28,2,2.8,14,30, Pakistan,Port of Spain
9-Jul-00,ODI # 1609,51880,Chris Gayle,10,1,28,2,2.8,14,30, England,Lord's
11-Jul-00,ODI # 1611,51880,Chris Gayle,10,0,42,1,4.2,42,60, Zimbabwe,Canterbury
20-Jul-00,ODI # 1618,51880,Chris Gayle,6.5,0,21,2,3.07,10.5,20.5, England,Nottingham
5-May-01,ODI # 1714,51880,Chris Gayle,5,0,32,1,6.4,32,30, South Africa,St George's
4-Jul-01,ODI # 1733,51880,Chris Gayle,6,0,30,1,5,30,36, India,Harare
7-Jul-01,ODI # 1734,51880,Chris Gayle,9,0,54,2,6,27,27, India,Harare
15-Aug-01,ODI # 1745,51880,Chris Gayle,7.3,2,23,1,3.06,23,45, Kenya,Nairobi
18-Aug-01,ODI # 1746,51880,Chris Gayle,3.1,1,9,1,2.84,9,19, Kenya,Nairobi (Gym)
19-Aug-01,ODI # 1747,51880,Chris Gayle,9,0,58,2,6.44,29,27, Kenya,Nairobi (Gym)
11-Dec-01,ODI # 1778,51880,Chris Gayle,7,1,32,1,4.57,32,42, Sri Lanka,Colombo (RPS)
16-Dec-01,ODI # 1781,51880,Chris Gayle,5,0,23,1,4.6,23,30, Zimbabwe,Kandy
17-Feb-02,ODI # 1810,51880,Chris Gayle,4.2,0,19,4,4.38,4.75,6.5, Pakistan,Sharjah
29-May-02,ODI # 1836,51880,Chris Gayle,8,0,34,1,4.25,34,48, India,Bridgetown
2-Jun-02,ODI # 1838,51880,Chris Gayle,5,0,26,3,5.2,8.66,10, India,Port of Spain
5-Jun-02,ODI # 1839,51880,Chris Gayle,9.4,3,26,3,2.68,8.66,19.3, New Zealand,Kingston
8-Jun-02,ODI # 1840,51880,Chris Gayle,10,0,48,1,4.8,48,60, New Zealand,Gros Islet
9-Jun-02,ODI # 1841,51880,Chris Gayle,10,1,34,2,3.4,17,30, New Zealand,Gros Islet
12-Jun-02,ODI # 1843,51880,Chris Gayle,7.2,0,30,2,4.09,15,22, New Zealand,Port of Spain
16-Jun-02,ODI # 1845,51880,Chris Gayle,10,0,54,4,5.4,13.5,15, New Zealand,Kingstown
17-Sep-02,ODI # 1879,51880,Chris Gayle,9,0,38,2,4.22,19,27, Kenya,Colombo (SSC)
9-Nov-02,ODI # 1894,51880,Chris Gayle,5,0,34,1,6.8,34,30, India,Nagpur
24-Nov-02,ODI # 1900,51880,Chris Gayle,6.5,0,22,3,3.21,7.33,13.6, India,Vijayawada
3-Dec-02,ODI # 1910,51880,Chris Gayle,10,2,37,3,3.7,12.33,20, Bangladesh,Dhaka
9-Feb-03,ODI # 1942,51880,Chris Gayle,10,1,60,2,6,30,30, South Africa,Cape Town
13-Feb-03,ODI # 1949,51880,Chris Gayle,5,0,37,1,7.4,37,30, New Zealand,Port Elizabeth
28-Feb-03,ODI # 1973,51880,Chris Gayle,10,0,42,1,4.2,42,60, Sri Lanka,Cape Town
17-May-03,ODI # 2011,51880,Chris Gayle,9,0,42,1,4.66,42,54, Australia,Kingston
21-May-03,ODI # 2016,51880,Chris Gayle,10,0,50,1,5,50,60, Australia,Gros Islet
25-May-03,ODI # 2019,51880,Chris Gayle,10,0,44,1,4.4,44,60, Australia,Port of Spain
30-May-03,ODI # 2020,51880,Chris Gayle,10,1,37,3,3.7,12.33,20, Australia,St George's
1-Jun-03,ODI # 2021,51880,Chris Gayle,10,0,46,5,4.6,9.2,12, Australia,St George's
11-Jun-03,ODI # 2024,51880,Chris Gayle,6,0,29,1,4.83,29,36, Sri Lanka,Kingstown
22-Nov-03,ODI # 2065,51880,Chris Gayle,10,1,21,2,2.1,10.5,30, Zimbabwe,Bulawayo
29-Nov-03,ODI # 2069,51880,Chris Gayle,7,2,17,1,2.42,17,42, Zimbabwe,Harare
30-Nov-03,ODI # 2070,51880,Chris Gayle,10,1,24,4,2.4,6,15, Zimbabwe,Harare
28-Jan-04,ODI # 2090,51880,Chris Gayle,6,1,24,1,4,24,36, South Africa,Port Elizabeth
1-Feb-04,ODI # 2094,51880,Chris Gayle,10,0,53,1,5.3,53,60, South Africa,Centurion
4-Feb-04,ODI # 2096,51880,Chris Gayle,9.4,0,61,1,6.31,61,58, South Africa,Johannesburg
18-Apr-04,ODI # 2118,51880,Chris Gayle,5.3,0,20,3,3.63,6.66,11, England,Georgetown
1-May-04,ODI # 2125,51880,Chris Gayle,9,0,33,1,3.66,33,54, England,Gros Islet
2-May-04,ODI # 2126,51880,Chris Gayle,10,0,39,2,3.9,19.5,30, England,Gros Islet
5-May-04,ODI # 2127,51880,Chris Gayle,8,0,28,1,3.5,28,48, England,Bridgetown
6-Jul-04,ODI # 2140,51880,Chris Gayle,10,0,57,3,5.7,19,20, England,Lord's
10-Jul-04,ODI # 2142,51880,Chris Gayle,10,0,48,1,4.8,48,60, New Zealand,Lord's
15-Sep-04,ODI # 2175,51880,Chris Gayle,4.3,0,12,2,2.66,6,13.5, Bangladesh,Southampton
18-Sep-04,ODI # 2178,51880,Chris Gayle,10,0,50,3,5,16.66,20, South Africa,The Oval
22-Sep-04,ODI # 2181,51880,Chris Gayle,1.2,0,11,1,8.25,11,8, Pakistan,Southampton
25-Sep-04,ODI # 2182,51880,Chris Gayle,9.4,0,52,1,5.37,52,58, England,The Oval
14-May-05,ODI # 2244,51880,Chris Gayle,5,0,31,1,6.2,31,30, South Africa,Port of Spain
18-May-05,ODI # 2246,51880,Chris Gayle,10,0,48,3,4.8,16,20, Pakistan,Kingstown
21-May-05,ODI # 2247,51880,Chris Gayle,10,0,50,1,5,50,60, Pakistan,Gros Islet
18-Feb-06,ODI # 2332,51880,Chris Gayle,10,1,42,2,4.2,21,30, New Zealand,Wellington
25-Feb-06,ODI # 2337,51880,Chris Gayle,9,0,70,1,7.77,70,54, New Zealand,Christchurch
1-Mar-06,ODI # 2342,51880,Chris Gayle,10,0,50,3,5,16.66,20, New Zealand,Napier
29-Apr-06,ODI # 2368,51880,Chris Gayle,7,0,30,2,4.28,15,21, Zimbabwe,St John's
30-Apr-06,ODI # 2369,51880,Chris Gayle,9.2,2,21,2,2.25,10.5,28, Zimbabwe,St John's
10-May-06,ODI # 2371,51880,Chris Gayle,8,1,24,1,3,24,48, Zimbabwe,Gros Islet
14-May-06,ODI # 2373,51880,Chris Gayle,10,2,17,1,1.7,17,60, Zimbabwe,Port of Spain
20-May-06,ODI # 2379,51880,Chris Gayle,10,0,33,1,3.3,33,60, India,Kingston
28-May-06,ODI # 2382,51880,Chris Gayle,10,0,44,1,4.4,44,60, India,Port of Spain
14-Sep-06,ODI # 2414,51880,Chris Gayle,10,0,46,1,4.6,46,60, India,Kuala Lumpur
20-Sep-06,ODI # 2419,51880,Chris Gayle,5.3,0,13,2,2.36,6.5,16.5, India,Kuala Lumpur
24-Sep-06,ODI # 2422,51880,Chris Gayle,9,0,46,1,5.11,46,54, Australia,Kuala Lumpur
8-Oct-06,ODI # 2424,51880,Chris Gayle,3.1,1,3,3,0.94,1,6.3, Zimbabwe,Ahmedabad
11-Oct-06,ODI # 2426,51880,Chris Gayle,8,0,25,1,3.12,25,48, Bangladesh,Jaipur
18-Oct-06,ODI # 2432,51880,Chris Gayle,10,0,39,1,3.9,39,60, Australia,Mumbai (BS)
28-Oct-06,ODI # 2439,51880,Chris Gayle,10,1,31,3,3.1,10.33,20, England,Ahmedabad
10-Dec-06,ODI # 2463,51880,Chris Gayle,6,0,32,2,5.33,16,18, Pakistan,Lahore
16-Dec-06,ODI # 2466,51880,Chris Gayle,8,0,41,1,5.12,41,48, Pakistan,Karachi
21-Jan-07,ODI # 2480,51880,Chris Gayle,9,1,51,2,5.66,25.5,27, India,Nagpur
27-Jan-07,ODI # 2487,51880,Chris Gayle,10,0,57,2,5.7,28.5,30, India,Chennai
31-Jan-07,ODI # 2493,51880,Chris Gayle,8,0,34,1,4.25,34,48, India,Vadodara
23-Mar-07,ODI # 2551,51880,Chris Gayle,10,0,23,2,2.3,11.5,30, Ireland,Kingston
10-Apr-07,ODI # 2567,51880,Chris Gayle,6,0,42,1,7,42,36, South Africa,St George's
19-Apr-07,ODI # 2576,51880,Chris Gayle,8.5,0,28,2,3.16,14,26.5, Bangladesh,Bridgetown
12-Jul-07,ODI # 2601,51880,Chris Gayle,2,0,13,1,6.5,13,12, Scotland,Dublin
30-Nov-07,ODI # 2649,51880,Chris Gayle,6,0,35,2,5.83,17.5,18, Zimbabwe,Harare
12-Apr-08,ODI # 2699,51880,Chris Gayle,1.3,0,6,2,4,3,4.5, Sri Lanka,Port of Spain
15-Apr-08,ODI # 2701,51880,Chris Gayle,10,0,41,2,4.1,20.5,30, Sri Lanka,Gros Islet
24-Jun-08,ODI # 2713,51880,Chris Gayle,10,0,55,1,5.5,55,60, Australia,Kingstown
29-Jun-08,ODI # 2724,51880,Chris Gayle,5,0,26,1,5.2,26,30, Australia,St George's
4-Jul-08,ODI # 2734,51880,Chris Gayle,6,1,25,1,4.16,25,36, Australia,Basseterre
16-Nov-08,ODI # 2776,51880,Chris Gayle,10,0,50,1,5,50,60, Pakistan,Abu Dhabi
3-Jan-09,ODI # 2787,51880,Chris Gayle,3,0,28,1,9.33,28,18, New Zealand,Christchurch
10-Mar-18,ODI # 3993,315594,Ashley Nurse,7,0,29,0,4.14,,, Ireland,Harare
19-Mar-18,ODI # 4002,315594,Ashley Nurse,4,0,28,0,7,,, Zimbabwe,Harare
25-Mar-18,ODI # 4007,315594,Ashley Nurse,10,2,31,0,3.1,,, Afghanistan,Harare
22-Jul-18,ODI # 4022,315594,Ashley Nurse,10,0,39,0,3.9,,, Bangladesh,Providence
21-Oct-18,ODI # 4056,315594,Ashley Nurse,7,0,63,0,9,,, India,Guwahati
20-Feb-19,ODI # 4096,315594,Ashley Nurse,10,0,69,0,6.9,,, England,Bridgetown
22-Feb-19,ODI # 4097,315594,Ashley Nurse,6,0,28,0,4.66,,, England,Bridgetown
2-Mar-19,ODI # 4103,315594,Ashley Nurse,4,0,24,0,6,,, England,Gros Islet
7-May-19,ODI # 4129,315594,Ashley Nurse,7,0,46,0,6.57,,, Bangladesh,Dublin
11-May-19,ODI # 4132,315594,Ashley Nurse,4,0,37,0,9.25,,, Ireland,Dublin (Malahide)
17-May-19,ODI # 4137,315594,Ashley Nurse,3,0,35,0,11.66,,, Bangladesh,Dublin (Malahide)
5-Oct-16,ODI # 3789,446101,Shannon Gabriel,5,0,37,0,7.4,,, Pakistan,Abu Dhabi
7-Apr-17,ODI # 3861,446101,Shannon Gabriel,10,0,69,0,6.9,,, Pakistan,Providence
20-Dec-17,ODI # 3943,446101,Shannon Gabriel,10,0,57,0,5.7,,, New Zealand,Whangarei
23-Dec-17,ODI # 3944,446101,Shannon Gabriel,10,0,75,0,7.5,,, New Zealand,Christchurch
26-Dec-17,ODI # 3945,446101,Shannon Gabriel,4,0,37,0,9.25,,, New Zealand,Christchurch
27-Oct-18,ODI # 4062,670013,Fabian Allen,10,0,52,0,5.2,,, India,Pune
29-Oct-18,ODI # 4063,670013,Fabian Allen,8,0,52,0,6.5,,, India,Mumbai (BS)
1-Nov-18,ODI # 4064,670013,Fabian Allen,1,0,5,0,5,,, India,Thiruvananthapuram
14-Dec-18,ODI # 4073,670013,Fabian Allen,4,0,22,0,5.5,,, Bangladesh,Sylhet
11-May-19,ODI # 4132,670013,Fabian Allen,3,0,19,0,6.33,,, Ireland,Dublin (Malahide)
13-May-19,ODI # 4134,670013,Fabian Allen,3,0,11,0,3.66,,, Bangladesh,Dublin (Malahide)
28-Jan-15,ODI # 3593,495551,Sheldon Cottrell,7,0,68,0,9.71,,, South Africa,Centurion
6-Mar-18,ODI # 3987,495551,Sheldon Cottrell,4.4,0,22,0,4.71,,, U.A.E.,Harare
7-May-19,ODI # 4129,495551,Sheldon Cottrell,7,0,47,0,6.71,,, Bangladesh,Dublin
13-May-19,ODI # 4134,495551,Sheldon Cottrell,9.2,0,38,0,4.07,,, Bangladesh,Dublin (Malahide)
21-Jan-15,ODI # 3587,457249,Carlos Brathwaite,5,0,31,0,6.2,,, South Africa,East London
25-Jan-15,ODI # 3591,457249,Carlos Brathwaite,10,1,39,0,3.9,,, South Africa,Port Elizabeth
28-Jan-15,ODI # 3593,457249,Carlos Brathwaite,9,0,46,0,5.11,,, South Africa,Centurion
4-Nov-15,ODI # 3702,457249,Carlos Brathwaite,4,0,35,0,8.75,,, Sri Lanka,Colombo (RPS)
5-Jun-16,ODI # 3740,457249,Carlos Brathwaite,3,0,14,0,4.66,,, Australia,Providence
2-Oct-16,ODI # 3788,457249,Carlos Brathwaite,8,0,60,0,7.5,,, Pakistan,Sharjah
25-Nov-16,ODI # 3809,457249,Carlos Brathwaite,8,0,52,0,6.5,,, Zimbabwe,Bulawayo
3-Mar-17,ODI # 3845,457249,Carlos Brathwaite,10,1,54,0,5.4,,, England,North Sound
5-Mar-17,ODI # 3848,457249,Carlos Brathwaite,4,0,38,0,9.5,,, England,North Sound
9-Mar-17,ODI # 3849,457249,Carlos Brathwaite,10,0,56,0,5.6,,, England,Bridgetown
10-Mar-18,ODI # 3993,457249,Carlos Brathwaite,8,0,36,0,4.5,,, Ireland,Harare
15-Mar-18,ODI # 3997,457249,Carlos Brathwaite,9,0,39,0,4.33,,, Afghanistan,Harare
21-Mar-18,ODI # 4004,457249,Carlos Brathwaite,7,2,27,0,3.85,,, Scotland,Harare
25-Mar-18,ODI # 4007,457249,Carlos Brathwaite,6,0,37,0,6.16,,, Afghanistan,Harare
20-Feb-19,ODI # 4096,457249,Carlos Brathwaite,9,0,66,0,7.33,,, England,Bridgetown
11-Sep-99,ODI # 1497,51880,Chris Gayle,6,0,37,0,6.16,,, India,Toronto
19-Sep-99,ODI # 1502,51880,Chris Gayle,9,0,31,0,3.44,,, Pakistan,Toronto
17-Oct-99,ODI # 1515,51880,Chris Gayle,3,0,5,0,1.66,,, Sri Lanka,Sharjah
19-Oct-99,ODI # 1517,51880,Chris Gayle,9,0,55,0,6.11,,, Pakistan,Sharjah
1-Apr-00,ODI # 1584,51880,Chris Gayle,3,0,16,0,5.33,,, Zimbabwe,Kingston
16-Apr-00,ODI # 1592,51880,Chris Gayle,4,0,23,0,5.75,,, Pakistan,St George's
23-Apr-00,ODI # 1595,51880,Chris Gayle,2,1,2,0,1,,, Pakistan,Port of Spain
6-Jul-00,ODI # 1605,51880,Chris Gayle,8,1,35,0,4.37,,, Zimbabwe,Bristol
15-Jul-00,ODI # 1615,51880,Chris Gayle,8,0,34,0,4.25,,, England,Chester-le-Street
16-Jul-00,ODI # 1616,51880,Chris Gayle,4,0,27,0,6.75,,, Zimbabwe,Chester-le-Street
2-May-01,ODI # 1713,51880,Chris Gayle,2,0,15,0,7.5,,, South Africa,St John's
6-May-01,ODI # 1715,51880,Chris Gayle,10,0,38,0,3.8,,, South Africa,St George's
9-May-01,ODI # 1716,51880,Chris Gayle,3,0,19,0,6.33,,, South Africa,Bridgetown
15-Dec-01,ODI # 1780,51880,Chris Gayle,3,0,18,0,6,,, Sri Lanka,Kandy
19-Dec-01,ODI # 1782,51880,Chris Gayle,10,0,48,0,4.8,,, Sri Lanka,Colombo (RPS)
15-Feb-02,ODI # 1808,51880,Chris Gayle,3,0,10,0,3.33,,, Pakistan,Sharjah
13-Sep-02,ODI # 1875,51880,Chris Gayle,3,0,21,0,7,,, South Africa,Colombo (SSC)
6-Nov-02,ODI # 1893,51880,Chris Gayle,2,0,16,0,8,,, India,Jamshedpur
12-Nov-02,ODI # 1895,51880,Chris Gayle,1,0,18,0,18,,, India,Rajkot
15-Nov-02,ODI # 1896,51880,Chris Gayle,1,0,15,0,15,,, India,Ahmedabad
18-Nov-02,ODI # 1897,51880,Chris Gayle,8,0,44,0,5.5,,, India,Vadodara
21-Nov-02,ODI # 1898,51880,Chris Gayle,4,0,28,0,7,,, India,Jodhpur
29-Nov-02,ODI # 1904,51880,Chris Gayle,1,0,2,0,2,,, Bangladesh,Chittagong
2-Dec-02,ODI # 1909,51880,Chris Gayle,8,1,38,0,4.75,,, Bangladesh,Dhaka
23-Feb-03,ODI # 1963,51880,Chris Gayle,9,1,29,0,3.22,,, Canada,Centurion
18-May-03,ODI # 2013,51880,Chris Gayle,6,0,28,0,4.66,,, Australia,Kingston
24-May-03,ODI # 2018,51880,Chris Gayle,10,0,52,0,5.2,,, Australia,Port of Spain
7-Jun-03,ODI # 2022,51880,Chris Gayle,2,0,16,0,8,,, Sri Lanka,Bridgetown
8-Jun-03,ODI # 2023,51880,Chris Gayle,5,0,40,0,8,,, Sri Lanka,Bridgetown
23-Nov-03,ODI # 2066,51880,Chris Gayle,3,1,16,0,5.33,,, Zimbabwe,Bulawayo
26-Nov-03,ODI # 2067,51880,Chris Gayle,2,0,10,0,5,,, Zimbabwe,Harare
25-Jan-04,ODI # 2088,51880,Chris Gayle,9,0,46,0,5.11,,, South Africa,Cape Town
15-May-04,ODI # 2128,51880,Chris Gayle,7,0,30,0,4.28,,, Bangladesh,Kingstown
16-May-04,ODI # 2129,51880,Chris Gayle,5,0,26,0,5.2,,, Bangladesh,Kingstown
26-Jun-04,ODI # 2134,51880,Chris Gayle,1,0,7,0,7,,, New Zealand,Birmingham
3-Jul-04,ODI # 2138,51880,Chris Gayle,3,0,11,0,3.66,,, New Zealand,Cardiff
10-Jan-05,ODI # 2203,51880,Chris Gayle,1.5,0,16,0,8.72,,, Asia XI,Melbourne
14-Jan-05,ODI # 2204,51880,Chris Gayle,3,0,21,0,7,,, Australia,Melbourne
28-Jan-05,ODI # 2213,51880,Chris Gayle,4,0,35,0,8.75,,, Pakistan,Adelaide
1-Feb-05,ODI # 2218,51880,Chris Gayle,5,0,51,0,10.2,,, Pakistan,Perth
7-May-05,ODI # 2241,51880,Chris Gayle,7,0,33,0,4.71,,, South Africa,Kingston
11-May-05,ODI # 2243,51880,Chris Gayle,2,0,19,0,9.5,,, South Africa,Bridgetown
15-May-05,ODI # 2245,51880,Chris Gayle,3,0,24,0,8,,, South Africa,Port of Spain
22-May-05,ODI # 2248,51880,Chris Gayle,10,0,54,0,5.4,,, Pakistan,Gros Islet
9-Oct-05,ODI # 2284,51880,Chris Gayle,6,0,42,0,7,,, Australia,Melbourne (Docklands)
22-Feb-06,ODI # 2335,51880,Chris Gayle,8,0,38,0,4.75,,, New Zealand,Queenstown
4-Mar-06,ODI # 2346,51880,Chris Gayle,10,0,36,0,3.6,,, New Zealand,Auckland
13-May-06,ODI # 2372,51880,Chris Gayle,2.1,0,14,0,6.46,,, Zimbabwe,Port of Spain
18-May-06,ODI # 2377,51880,Chris Gayle,3,0,16,0,5.33,,, India,Kingston
23-May-06,ODI # 2380,51880,Chris Gayle,10,0,35,0,3.5,,, India,Basseterre
26-May-06,ODI # 2381,51880,Chris Gayle,6,0,28,0,4.66,,, India,Port of Spain
12-Sep-06,ODI # 2413,51880,Chris Gayle,8,1,37,0,4.62,,, Australia,Kuala Lumpur
18-Sep-06,ODI # 2417,51880,Chris Gayle,7,0,46,0,6.57,,, Australia,Kuala Lumpur
26-Oct-06,ODI # 2437,51880,Chris Gayle,4,0,34,0,8.5,,, India,Ahmedabad
2-Nov-06,ODI # 2442,51880,Chris Gayle,10,0,48,0,4.8,,, South Africa,Jaipur
5-Nov-06,ODI # 2443,51880,Chris Gayle,1,0,5,0,5,,, Australia,Mumbai (BS)
7-Dec-06,ODI # 2460,51880,Chris Gayle,8,0,26,0,3.25,,, Pakistan,Faisalabad
24-Jan-07,ODI # 2485,51880,Chris Gayle,1,0,13,0,13,,, India,Cuttack
19-Mar-07,ODI # 2543,51880,Chris Gayle,10,1,32,0,3.2,,, Zimbabwe,Kingston
27-Mar-07,ODI # 2555,51880,Chris Gayle,4,0,29,0,7.25,,, Australia,North Sound
29-Mar-07,ODI # 2557,51880,Chris Gayle,6.2,0,35,0,5.52,,, New Zealand,North Sound
1-Apr-07,ODI # 2560,51880,Chris Gayle,9,0,60,0,6.66,,, Sri Lanka,Providence
21-Apr-07,ODI # 2578,51880,Chris Gayle,5,0,32,0,6.4,,, England,Bridgetown
7-Jul-07,ODI # 2598,51880,Chris Gayle,2,0,11,0,5.5,,, England,Nottingham
10-Apr-08,ODI # 2697,51880,Chris Gayle,1,0,6,0,6,,, Sri Lanka,Port of Spain
27-Jun-08,ODI # 2719,51880,Chris Gayle,3,0,16,0,5.33,,, Australia,St George's
6-Jul-08,ODI # 2736,51880,Chris Gayle,2,0,33,0,16.5,,, Australia,Basseterre
22-Aug-08,ODI # 2749,51880,Chris Gayle,2,0,13,0,6.5,,, Canada,King City (NW)
12-Nov-08,ODI # 2773,51880,Chris Gayle,6,0,33,0,5.5,,, Pakistan,Abu Dhabi
14-Nov-08,ODI # 2775,51880,Chris Gayle,10,0,44,0,4.4,,, Pakistan,Abu Dhabi
25-Feb-19,ODI # 4098,315594,Ashley Nurse,,,,,,,, England,St George's
5-Oct-16,ODI # 3789,431901,Evin Lewis,,,,,,,, Pakistan,Abu Dhabi
